occ_code,entry_rate_baseline,entry_rate_recent,entrant_share_baseline,entrant_share_recent,exit_rate_baseline,exit_rate_recent,current_sample_n_baseline,current_sample_n_recent,young_employment_baseline,young_employment_recent,median_weekly_wage_baseline,median_weekly_wage_recent,wage_sample_n_baseline,wage_sample_n_recent,title,soc_major_label,ai_exposure,automation_exposure,augmentation_exposure,theoretical_exposure,entry_rate_change_pp,exit_rate_change_pp,wage_growth,young_employment_growth,employment_wage_interaction,joint_pattern
51-3011,0.00018844440636715348,0.00020135641150059413,0.13513813873618918,0.10941091334389608,0.1326606791599821,0.13455550431957913,498.0,288.0,56780.585312310606,75819.86910666668,468.83870967741933,608.4380952380952,186.0,105.0,Bakers,Production,0.0,0.0,0.0,0.3823529411764705,0.0012912005133440645,0.18948251595970467,0.2977556730687321,0.33531327107028197,0.09984142871641001,more juniors + higher wages
51-3091,1.1850403399163213e-05,1.7020498698241153e-05,0.1791060750936565,0.12766308788823288,0.19139157469800136,0.07074788075765044,22.0,21.0,2740.3669479166665,5490.706383333333,,,,,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Production,0.0,0.0,0.0,0.0666666666666666,0.000517009529907794,-12.064369394035092,,1.0036391066194916,,insufficient data
51-3092,5.5566755200354376e-05,6.409105577494924e-05,0.10216409105485598,0.1454785834607984,0.13663479710978335,0.08874536724504262,197.0,70.0,22160.086666287876,18096.840578333333,523.3684210526316,688.0,76.0,25.0,Food Batchmakers,Production,0.0,0.0,0.0,0.1282051282051282,0.0008524300574594865,-4.788942986474074,0.31456154465004027,-0.18335876339942103,-0.05767761584004315,fewer juniors + higher wages
51-3093,2.6367761204476547e-05,5.611288070585182e-06,0.2556209209009025,0.06915060922931617,0.23761992568501517,0.0714006679858007,42.0,14.0,4231.96033030303,3256.2925041666667,,,,,Food Cooking Machine Operators and Tenders,Production,0.0,0.0,0.0,0.1290322580645161,-0.0020756473133891366,-16.621925769921447,,-0.23054748863075958,,insufficient data
51-4031,4.641022406863882e-05,2.9248285018107526e-05,0.17016570606102463,0.09986363141147638,0.12181634719305474,0.05710996188337325,97.0,38.0,11093.257957007576,12268.208193333334,683.6571428571428,,35.0,,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Production,0.0,0.0,0.0,0.02,-0.0017161939050531292,-6.47063853096815,,0.10591570491548397,,insufficient data
51-4033,3.652782804922486e-05,1.670240415520131e-05,0.1753408594540923,0.12099562780599521,0.18787086594841973,0.14679192958285822,73.0,19.0,8451.79583844697,5843.6983975,600.0,,11.0,,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,0.0,0.0,0.0,0.0967741935483871,-0.0019825423894023553,-4.107893636556151,,-0.30858500261953925,,insufficient data
51-4041,9.3116838064342e-05,7.240482369631399e-05,0.07620554726149092,0.07432356291637411,0.11782825049822754,0.10657977557146016,438.0,192.0,49994.513041098486,40064.134934999995,831.4285714285714,903.5135135135135,168.0,74.0,Machinists,Production,0.0,0.0,0.0,0.3061224489795918,-0.002071201436802801,-1.124847492676738,0.08670010216401969,-0.1986293595446189,-0.01722118576529226,fewer juniors + higher wages
51-4111,2.0761684497779218e-05,0.0,0.2687718719927307,0.0,0.24601714110259726,0.10274073686947036,35.0,12.0,3128.1438672348486,3169.3948833333334,,,,,Tool and Die Makers,Production,0.0,0.0,0.0,0.28125,-0.0020761684497779217,-14.32764042331269,,0.0131870584759739,,insufficient data
51-5112,7.068094807761683e-05,8.629595369394185e-05,0.1526230417828077,0.16703403385413979,0.12066239183997943,0.17410145209130962,172.0,83.0,18886.796063825757,22016.406775833333,674.6666666666666,686.6666666666666,69.0,30.0,Printing Press Operators,Production,0.0,0.0,0.0,0.4,0.0015615005616325024,5.343906025133019,0.01778656126482203,0.1657036323911909,0.0029472978093294656,more juniors + higher wages
53-6021,6.361892795136236e-05,5.51888949764387e-05,0.17913497480695195,0.12581502791478075,0.24135997867297773,0.1577075627325507,111.0,59.0,14446.087384848484,18916.64858,499.4074074074074,526.0,54.0,17.0,Parking Attendants,Transportation & Material Moving,0.0,0.0,0.0,0.1785714285714285,-0.000843003297492366,-8.365241594042702,0.053248294274695906,0.3094651912351287,0.01647849357066318,more juniors + higher wages
53-6051,2.4690205038003837e-05,2.740980765073382e-05,0.358356655071851,0.1781017103351127,0.25474231443836726,0.012181301001695148,26.0,38.0,2851.977903787879,6407.4899233333335,,,,,Transportation Inspectors,Transportation & Material Moving,0.0,0.0,0.0,0.6381313131313131,0.0002719602612729982,-24.25610134366721,,1.2466828774595942,,insufficient data
11-1031,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Legislators,Management,0.0,0.0,0.0,0.7666666666666666,0.0,,,,,insufficient data
53-7021,1.7495994104972414e-05,2.1215907521590557e-05,0.11762570208276717,0.10694786480611584,0.13234438486754435,0.1811258981275731,62.0,31.0,6066.706890719697,8367.6696575,,,,,Crane and Tower Operators,Transportation & Material Moving,0.0,0.0,0.0,0.2631578947368421,0.0003719913416618143,4.878151326002874,,0.379277062206534,,insufficient data
53-7051,0.00033989285541156353,0.000357462568725001,0.10727521508796845,0.11729772998670487,0.12568087303562783,0.13751090443450875,1064.0,432.0,128399.8524719697,124628.12491083334,696.7201834862385,813.4588235294118,436.0,170.0,Industrial Truck and Tractor Operators,Transportation & Material Moving,0.0,0.0,0.0,0.0625,0.00175697133134375,1.183003139888092,0.1675545546262751,-0.029374858993391317,-0.004921891415847314,fewer juniors + higher wages
53-7061,0.00039754323305941935,0.0004275185441149818,0.16667671065371004,0.1602951429238811,0.1679601109679985,0.2060617518197363,802.0,412.0,97015.99277935605,110331.27646166668,590.0319488817892,629.5454545454545,313.0,154.0,Cleaners of Vehicles and Equipment,Transportation & Material Moving,0.0,0.0,0.0,0.1111111111111111,0.0029975311055562446,3.8101640851737786,0.06696841711461587,0.13724833711276507,0.009191303888055065,more juniors + higher wages
53-7062,0.0027129693509251426,0.0025581995334556487,0.17741757641130948,0.16623399027151123,0.19633781812237106,0.1759821345984541,5241.0,2358.0,613678.6990950757,621550.9980608333,597.821107430194,685.107027027027,2113.0,925.0,"Laborers and Freight, Stock, and Material Movers, Hand",Transportation & Material Moving,0.0,0.0,0.0,0.0417391304347826,-0.015476981746949392,-2.035568352391695,0.14600675438182842,0.012828046626623957,0.0018729814530121266,more juniors + higher wages
53-7063,2.7418601003398186e-05,2.5361616142312162e-05,0.16345469182625527,0.1908574401392634,0.22567266591310814,0.15158237548535392,53.0,21.0,6764.694398106061,5415.1710375,,,,,Machine Feeders and Offbearers,Transportation & Material Moving,0.0,0.0,0.0,0.0909090909090909,-0.00020569848610860238,-7.409029042775423,,-0.1994950963319041,,insufficient data
53-7064,0.0009439885687785031,0.0009213934926389023,0.1742069535928269,0.21567086784878303,0.1692066931240251,0.20100709204345107,1668.0,611.0,219680.0003662879,173208.63453416666,544.0475482912333,656.4426877470356,673.0,253.0,"Packers and Packagers, Hand",Transportation & Material Moving,0.0,0.0,0.0,0.1,-0.0022595076139600846,3.1800398919425987,0.20659065518963837,-0.21154117696028885,-0.043702430347813306,fewer juniors + higher wages
53-7065,0.002262414822592175,0.0016813712825703383,0.1655750105806583,0.12383562721175177,0.16612159327739462,0.13993319997597117,4664.0,2064.0,550796.701275,551523.2235041666,523.1567449481158,592.3325183374083,1831.0,818.0,Stockers and Order Fillers,Transportation & Material Moving,0.0,0.0,0.0,0.2545454545454545,-0.05810435400218365,-2.6188393301423445,0.13222762404822475,0.0013190388168353717,0.0001744133687775227,more juniors + higher wages
53-7081,9.31232010635028e-05,8.84966914286769e-05,0.19906718484922512,0.21555605046723544,0.17806257106313672,0.21945067458703127,180.0,54.0,19045.88655814394,17622.941861666666,607.5211267605633,840.0,71.0,14.0,Refuse and Recyclable Material Collectors,Transportation & Material Moving,0.0,0.0,0.0,0.2142857142857142,-0.00046265096348258966,4.138810352389455,0.38266796494644617,-0.07471139199182242,-0.0285896563318269,fewer juniors + higher wages
11-2030,3.122307765920295e-05,4.3361420256764895e-05,0.10617187387568172,0.07368648025195561,0.12177023585272674,0.07699896708158561,152.0,99.0,12002.605276704546,24137.68880916667,1044.4516129032259,1304.7619047619048,62.0,42.0,,,,,,,0.0012138342597561944,-4.477126877114113,0.2492315475822795,1.0110374583437065,0.2519824304066564,more juniors + higher wages
11-9030,0.00024362548762113845,0.0002322767513510684,0.13552258197499722,0.13892381553048008,0.10025680605682208,0.15973235892802728,629.0,266.0,73064.29202291666,68640.4765125,895.991304347826,885.5247524752475,230.0,101.0,,,,,,,-0.001134873627007006,5.947555287120521,-0.011681532869559419,-0.060546888061669524,0.0007072804630419273,fewer juniors + lower wages
11-9070,3.134018717451804e-05,2.823889160312938e-05,0.12784515896474782,0.08711404306960198,0.13679957573639973,0.20163307706303468,84.0,53.0,9915.561287121212,13674.721621666667,520.0,770.0,13.0,12.0,,,,,,,-0.000310129557138866,6.483350132663496,0.48076923076923084,0.3791172507226621,0.1822679090012799,more juniors + higher wages
13-1021,3.915421084612707e-06,6.27769592821622e-06,0.057083598387927335,0.13730911885481556,0.04666511483039632,0.0,20.0,8.0,2751.4937375,1881.8171125,,,,,,,,,,,0.00023622748436035132,-4.666511483039632,,-0.316074361045134,,insufficient data
13-1022,8.970928899795849e-05,0.00012361982864472242,0.10584035567490584,0.15481501810226173,0.13850476904834277,0.12475724312062003,308.0,128.0,34538.35349280303,33708.014090833334,777.2212389380531,740.0,113.0,44.0,,,,,,,0.003391053964676393,-1.3747525927722744,-0.047890146425887625,-0.02404108239099223,0.0011513309559414465,fewer juniors + lower wages
13-1023,9.771745240012573e-05,6.934110004190948e-05,0.11369292944656435,0.061624817136682664,0.11397088520988022,0.07744272401963666,284.0,173.0,34964.15121704545,46070.49338166667,1034.462962962963,1042.75,108.0,64.0,,,,,,,-0.0028376352358216255,-3.652816119024356,0.008010955765202832,0.31764941455826734,0.002544675408868856,more juniors + higher wages
13-1030,0.00012677294707690945,0.00011157817493638915,0.0956496519902816,0.10834534611825163,0.06955113723871824,0.08662567864788731,468.0,147.0,54205.423735795455,42966.51533083334,975.5428571428571,1150.625,175.0,64.0,,,,,,,-0.0015194772140520296,1.7074541409169073,0.1794715030459233,-0.20733918546125696,-0.03721147525504923,fewer juniors + higher wages
13-1070,0.0004826995871634659,0.0002289398409663975,0.10675584635860769,0.0675030578990482,0.09890243995595312,0.08506471613628368,1498.0,503.0,183825.38232670454,138062.78649833333,1014.5652173913044,1123.0331753554503,598.0,211.0,,,,,,,-0.025375974619706844,-1.3837723819669439,0.10691077922328507,-0.24894601196607014,-0.026615012123821807,fewer juniors + higher wages
13-1082,0.0002670945462887408,0.00030329212776672714,0.09513898589459802,0.10861517284963294,0.0681412780865268,0.07839154367781796,973.0,464.0,113711.81308806819,114608.22150750001,1270.619718309859,1419.5555555555557,355.0,180.0,,,,,,,0.0036197581477986334,1.0250265591291163,0.11721511566325016,0.00788316002610534,0.0009240255142518476,more juniors + higher wages
13-2020,1.6862412592224236e-05,1.7326814008869265e-05,0.07637929722663572,0.10111787623696755,0.025066762560088853,0.05418841156181964,78.0,28.0,8931.076827651515,6937.429350833332,770.0,,14.0,,,,,,,,4.644014166450285e-05,2.9121649001730785,,-0.22322587917345527,,insufficient data
13-2070,0.0001715598371877974,0.00012889189963627545,0.11102726132131102,0.13082843684215942,0.10941856330603371,0.13828287427077002,550.0,176.0,62907.1484905303,41703.616643333335,988.8088888888889,1025.5454545454545,225.0,66.0,,,,,,,-0.004266793755152194,2.886431096473631,0.03715234163989556,-0.337060769021963,-0.012522596844109895,fewer juniors + higher wages
15-1230,0.0003751316083482466,0.0003391597827567325,0.12466312452373457,0.11641159375402878,0.10635081295505984,0.1338766458692751,1107.0,448.0,122594.23978503789,119326.99217583335,926.0636363636364,1063.8227848101267,440.0,158.0,,,,,,,-0.0035971825591514135,2.7525832914215274,0.14875775598686447,-0.02665090639603851,-0.003964529030490663,fewer juniors + higher wages
17-1020,1.2248784781975526e-05,2.5151470891311184e-05,0.06067319994027656,0.12992536745364308,0.08515228734256665,0.024536344077915946,79.0,35.0,8317.105287689395,8127.135009166666,,,,,,,,,,,0.0012902686109335657,-6.0615943264650705,,-0.022840913028228105,,insufficient data
17-2070,0.00011859522269000901,0.00010641157575059781,0.1005673416545253,0.08007370274853028,0.08069317644537091,0.1138934560663104,428.0,210.0,47925.33065852273,54999.30768500001,1394.2944785276075,1832.4050632911392,163.0,79.0,,,,,,,-0.0012183646939411196,3.3200279620939495,0.3142166819925889,0.14760413604406253,0.04637968187614802,more juniors + higher wages
17-2110,0.0001293476103542259,8.84870307324483e-05,0.095419592737431,0.06126018424929614,0.07628243054485004,0.05560668350041338,462.0,230.0,55098.85595833333,59245.3074175,1523.4285714285713,1503.6363636363637,175.0,88.0,,,,,,,-0.00408605796217776,-2.0675747044436656,-0.012991884334719872,0.07525476504089812,-0.000977701203047869,more juniors + lower wages
19-1010,1.4944115326692399e-05,2.1981169964083598e-05,0.10408111830097663,0.11647207994422806,0.12936584291573935,0.0,75.0,35.0,5862.922792045454,7748.331846666666,,1280.0,,10.0,,,,,,,0.0007037054637391198,-12.936584291573935,,0.3215817641636436,,insufficient data
19-1020,5.5600477971776405e-05,3.310160193619934e-05,0.12099800983397195,0.05369682521009668,0.09262152901614581,0.06984707158859244,214.0,103.0,18730.133052651516,25154.14164083333,926.4197530864197,1047.6097560975609,81.0,41.0,,,,,,,-0.0022498876035577067,-2.277445742755338,0.1308154350200217,0.34297719990154607,0.04486671160706969,more juniors + higher wages
19-1030,1.745450540548782e-05,1.4023038058527242e-05,0.09142644064321533,0.06812389192357757,0.0705384883255026,0.06393600350091466,75.0,36.0,7680.671989772727,8721.283,1380.0,,12.0,,,,,,,,-0.0003431467346960576,-0.6602484824587931,,0.13548437058800422,,insufficient data
19-1040,3.063258774585651e-05,4.266862151555654e-05,0.06532572808629679,0.14533855268224388,0.043754777810567705,0.09540688701707326,164.0,43.0,19127.24971780303,11968.240486666666,1122.4507042253522,1156.0869565217392,71.0,23.0,,,,,,,0.0012036033769700033,5.165210920650555,0.029966796911228943,-0.3742832522583207,-0.011216070207699368,fewer juniors + higher wages
19-1099,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,insufficient data
19-2010,1.3767192456986385e-05,5.101520857483791e-06,0.10779374323316654,0.06654113904554726,0.039705012713712184,0.0,51.0,13.0,5282.245981439394,3219.9912350000004,,,,,,,,,,,-0.0008665671599502593,-3.9705012713712184,,-0.3904124786474704,,insufficient data
19-2030,5.288487276818961e-05,2.0491710979762878e-05,0.10317215503593712,0.04185190159478762,0.08133640959372342,0.07699355471318538,179.0,84.0,20955.268487878788,20876.152608333337,1191.6486486486488,1380.0,74.0,20.0,,,,,,,-0.003239316178842673,-0.43428548805380385,0.1580594679186227,-0.0037754648474780383,-0.0005967479649378427,fewer juniors + higher wages
19-3090,3.0861428984042125e-05,4.6719860438249145e-05,0.12065946113892766,0.24637394172917285,0.1418733800182108,0.19712147834905563,135.0,65.0,10338.318315340908,7755.971910833334,1018.1818181818181,1058.0,55.0,12.0,,,,,,,0.001585843145420702,5.524809833084484,0.03910714285714301,-0.24978399056214595,-0.009768338202341102,fewer juniors + higher wages
19-4010,4.0334282833662846e-05,2.4681951423450488e-05,0.18213528849510804,0.11177671028837972,0.12478852715217015,0.10467573591914434,89.0,42.0,9067.37346060606,8644.672575833334,694.0,880.0,12.0,12.0,,,,,,,-0.0015652331410212358,-2.011279123302581,0.26801152737752165,-0.04661778701508046,-0.01249410430087171,fewer juniors + higher wages
19-4040,1.928176553211277e-05,2.0721401195118218e-05,0.14537402120279339,0.12400704103298359,0.14990278114228286,0.11869019471571325,67.0,23.0,5418.968701893939,6757.590279999999,,,,,,,,,,,0.0001439635663005449,-3.1212586426569615,,0.2470251539999131,,insufficient data
19-5010,5.107729824805427e-05,1.9603619544199626e-05,0.184747286915667,0.07251963928300538,0.19878543142700392,0.13701671507301433,103.0,48.0,11294.087624242424,11455.775398333333,847.0833333333334,,48.0,,,,,,,,-0.003147367870385465,-6.176871635398959,,0.014316143053809016,,insufficient data
21-1011,0.00011222184764015621,0.00013517145703553578,0.12192357292529171,0.121878289066882,0.09521628176017675,0.08894691215170664,323.0,170.0,37563.54215208333,46656.01551,794.9076923076923,931.9016393442623,130.0,61.0,,,,,,,0.002294960939537958,-0.6269369608470119,0.172339440619657,0.2420558029672497,0.04171576168211773,more juniors + higher wages
21-1014,9.959941899739079e-05,7.284607599059748e-05,0.1476840689411813,0.127171701897009,0.0696647431733515,0.0901016302940602,234.0,88.0,27303.04444867424,23200.583260833333,935.8181818181819,1113.3333333333333,99.0,30.0,,,,,,,-0.0026753343006793305,2.0436887120708693,0.18968978693089822,-0.15025654723424486,-0.028502132429836353,fewer juniors + higher wages
21-1019,0.0001739522125413912,0.0001439262703573958,0.1710835307018967,0.14117292592442895,0.17417881418799824,0.09125092650181402,345.0,154.0,41429.2192092803,42332.632477499996,781.9424460431654,818.4827586206897,139.0,58.0,,,,,,,-0.0030025942183995414,-8.292788768618422,0.046730181693586115,0.021806186200519218,0.0010190070431944332,more juniors + higher wages
21-1029,0.00027914877122024614,0.00020998941172452207,0.09007985985685188,0.08347768567954804,0.09791922078297086,0.08181333517585636,1080.0,394.0,126322.19860359849,101170.13862666665,873.9951923076923,1026.4347826086957,416.0,161.0,,,,,,,-0.0069159359495724075,-1.6105885607114498,0.17441696664086082,-0.1991103721671239,-0.03472822714012263,fewer juniors + higher wages
21-2099,4.281948735078552e-05,2.974205520751177e-05,0.13037750237294266,0.11445764599104626,0.12557808205794121,0.09535167282930433,109.0,43.0,13364.597434848483,10605.347005,792.9142857142857,,35.0,,,,,,,,-0.0013077432143273747,-3.022640922863688,,-0.20645967402307808,,insufficient data
23-1020,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,insufficient data
23-2099,9.050990990476248e-05,0.00010311704769767319,0.2038735487407186,0.25367177318001427,0.2430806377461547,0.24848455064195463,216.0,106.0,18196.422857765152,16596.1771075,931.7349397590361,839.6363636363636,83.0,33.0,,,,,,,0.0012607137792910704,0.5403912895799917,-0.09884632655988079,-0.08794287551864965,0.00869283019213139,fewer juniors + lower wages
25-1000,0.0002872835471677469,0.0002533211495493222,0.13229117785947844,0.12756783318057824,0.14354346429586642,0.14367982726091857,771.0,296.0,89033.79715511363,81047.10010750001,627.6744186046511,737.8899082568807,301.0,109.0,,,,,,,-0.003396239761842474,0.013636296505215029,0.17559340700429327,-0.08970410454020383,-0.015751449338483683,fewer juniors + higher wages
25-2010,0.00047668365109988987,0.0004063324737508871,0.12445799356932917,0.11569502313506938,0.14983229782690557,0.13361532272287152,1432.0,566.0,155241.89800151516,145059.22573583334,607.2980599647266,658.1302325581395,567.0,215.0,,,,,,,-0.007035117734900275,-1.6216975104034055,0.0837021817530017,-0.06559229432754321,-0.005490218141400404,fewer juniors + higher wages
25-2020,0.0012304570297319967,0.0012855977213705333,0.09912901386592958,0.10294397015663509,0.09061749017863054,0.10200088865844681,4390.0,1911.0,501254.93261136365,509172.9285408333,939.9068965517241,1019.9463601532567,1740.0,783.0,,,,,,,0.005514069163853655,1.1383398479816274,0.08515679999282555,0.015796345161572134,0.0013451662055416359,more juniors + higher wages
25-2030,0.0003114344912160211,0.0002341902284160524,0.08894084218337928,0.07283123545214876,0.08880455928105639,0.08472449381074436,1304.0,508.0,142610.46138503787,130878.23425750001,935.7209302325581,1035.5217391304348,516.0,184.0,,,,,,,-0.007724426279996871,-0.4080065470312033,0.10665659565087715,-0.08226764722303015,-0.008774387185015733,fewer juniors + higher wages
25-2050,0.00013037563058128788,7.259636932798956e-05,0.09890775340471519,0.07124586166910564,0.10743485166629527,0.035639089100802525,460.0,156.0,53661.45956060606,42533.72985333334,905.0430107526881,1011.4117647058823,186.0,68.0,,,,,,,-0.0057779261253298325,-7.179576256549275,0.11752894911008882,-0.2073691211232318,-0.024371874883496156,fewer juniors + higher wages
25-4010,4.124039318016159e-05,2.9268728401573946e-05,0.16127564832894495,0.10212652420107522,0.20035309531902343,0.06851807341552807,102.0,53.0,10460.794950189395,11748.586273333334,962.0,954.0,14.0,24.0,,,,,,,-0.0011971664778587644,-13.183502190349536,-0.008316008316008316,0.12310644929720405,-0.001023754256109805,more juniors + lower wages
25-9040,0.0014214415360550073,0.0017376209421198006,0.14630077461929897,0.16056036258235232,0.143975116487861,0.15083769509339798,3550.0,1711.0,392815.03475378786,441400.4156558333,475.22631959508317,602.9364161849711,1383.0,692.0,,,,,,,0.03161794060647933,0.686257860553699,0.2687353189922297,0.12368513575988316,0.033238564413029435,more juniors + higher wages
27-1010,0.0002005893886953756,0.00016850468880987593,0.16975394696944024,0.1585018279774993,0.14195361113992258,0.16000964620846345,411.0,167.0,48184.84093162879,43406.021870833334,958.3855421686746,1192.2222222222222,83.0,27.0,,,,,,,-0.0032084699885499665,1.8056035068540865,0.2439901999402163,-0.09917681512275389,-0.024198170951234593,fewer juniors + higher wages
27-2030,3.175887274964125e-05,3.444397495227859e-06,0.17782489926836856,0.03275522378321745,0.3336953495120887,0.18678805493091782,55.0,21.0,7243.459524242424,4108.790439166667,,,,,,,,,,,-0.0028314475254413393,-14.690729458117085,,-0.43275855612703296,,insufficient data
27-2091,2.4545946797293537e-05,2.0563080502112876e-05,0.41358757087883463,0.47627398932397275,0.16848780804534724,0.5237737225144291,20.0,11.0,2405.2396791666665,1867.2286125,,,,,,,,,,,-0.0003982866295180661,35.52859144690819,,-0.22368293327551825,,insufficient data
27-2099,4.7277591418034935e-05,5.770137975662404e-05,0.2022060306318251,0.1420767021516596,0.2044765368809072,0.15458051812409623,69.0,58.0,9461.74100473485,17004.25831166667,,,,,,,,,,,0.0010423788338589101,-4.989601875681096,,0.7971595611375737,,insufficient data
27-3099,3.7904129865683537e-05,2.561788736985351e-05,0.2401238207799663,0.10162981263164228,0.2409278803933377,0.12288732640780373,47.0,32.0,6480.735876515152,10278.115325833332,,,,,,,,,,,-0.0012286242495830027,-11.804055398553398,,0.585948806072949,,insufficient data
27-4010,7.265233527647264e-05,4.337040919213706e-05,0.12087253647052942,0.06954551468375536,0.11872865807576002,0.07785198805334399,201.0,84.0,24481.837482007577,25202.662944999996,795.3015873015873,811.1764705882352,63.0,34.0,,,,,,,-0.0029281926084335575,-4.087667002241603,0.019960834405612582,0.029443274571288924,0.000587712328076482,more juniors + higher wages
27-4030,0.00012632984821820753,0.00010209260248726973,0.1544639186190929,0.11972365510151912,0.1522472466160891,0.12543771350165692,270.0,130.0,33145.46946912879,35205.42328,800.7948717948718,989.8709677419355,78.0,31.0,,,,,,,-0.0024237245730937803,-2.6809533114432185,0.236110522939883,0.06214888018978959,0.014674004601739355,more juniors + higher wages
27-4099,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,insufficient data
29-1020,3.1878130960784673e-06,1.87966777785835e-05,0.019916756205735475,0.1923386255956467,0.07987336776705413,0.0667281706617223,60.0,17.0,6456.487989962121,3864.9747625,,,,,,,,,,,0.001560886468250503,-1.3145197105331823,,-0.40138125115250545,,insufficient data
29-1214,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,insufficient data
29-1240,3.5813819749852206e-06,0.0,0.06276718782362961,0.0,0.04003406861348315,0.0,19.0,15.0,2281.9275479166668,4173.729493333333,,,,,,,,,,,-0.00035813819749852207,-4.003406861348315,,0.829036814575391,,insufficient data
29-2010,0.00025133117171533844,0.00034061068139632097,0.12624729370496018,0.16598050935508535,0.13443197773866344,0.13320592072469042,754.0,319.0,80902.0766967803,84263.95807749999,810.0208333333334,983.948275862069,288.0,116.0,,,,,,,0.008927950968098253,-0.12260570139730198,0.21471971506338083,0.041554945410362754,0.008922666037987435,more juniors + higher wages
29-2090,0.00015534560893343412,0.00012341700526995127,0.1764501484457445,0.18316189154462703,0.14066403925178486,0.17908132195926038,333.0,93.0,36186.39211496212,27327.858096666663,717.1803278688525,1018.2285714285714,122.0,35.0,,,,,,,-0.003192860366348286,3.841728270747552,0.4197664546297626,-0.24480290795922377,-0.10276004875709945,fewer juniors + higher wages
29-9000,6.247500021488086e-05,9.385472305218345e-05,0.10767742476333565,0.17565115861265074,0.14253152734893315,0.13017026964018638,195.0,86.0,23556.65705284091,21611.447386666667,1216.123076923077,1140.5882352941176,65.0,34.0,,,,,,,0.0031379722837302586,-1.236125770874677,-0.06211118188799669,-0.08257579425683637,0.005128880176632156,fewer juniors + lower wages
31-1121,0.0003919505746161487,0.0002701643593511928,0.19992236800348498,0.15711719751385309,0.211228063430016,0.22137439177201287,576.0,254.0,79540.19445340909,71112.70586666666,441.6,546.8823529411765,225.0,102.0,,,,,,,-0.01217862152649559,1.0146328341996886,0.238411125319693,-0.10595257711720651,-0.02526027314103476,fewer juniors + higher wages
31-1122,0.0011202755929567451,0.001223395768712721,0.188711935178961,0.1683033729219504,0.18372450395103826,0.17969654437378468,2163.0,1077.0,240513.48032215913,298901.25711916666,508.91916859122404,570.3703703703703,866.0,432.0,,,,,,,0.01031201757559759,-0.4027959577253576,0.1207484519580071,0.24276301153182445,0.029313257835131626,more juniors + higher wages
31-2010,3.351488310537674e-05,5.696352308077052e-06,0.14653569451196452,0.03748080400935839,0.15565890555364498,0.10806989252508892,92.0,25.0,9350.2357875,6404.567304166667,779.5862068965517,,29.0,,,,,,,,-0.002781853079729969,-4.758901302855606,,-0.31503681300436226,,insufficient data
31-2020,5.471429059388775e-05,7.350641612453405e-05,0.08114141269353611,0.0759600825211375,0.14737616140483528,0.10488991338858661,256.0,148.0,27402.76152348485,40008.97151583333,554.2247191011236,530.6229508196722,89.0,61.0,,,,,,,0.0018792125530646302,-4.248624801624867,-0.04258519598283217,0.46003429185575495,-0.019590650477500738,more juniors + lower wages
33-1091,3.5026366316998795e-05,4.9821397743233595e-05,0.1623356596450659,0.26844151068462024,0.10278313972033296,0.14683261536656095,70.0,34.0,8860.382936363636,7842.505221666666,616.0,,10.0,,,,,,,,0.00147950314262348,4.404947564622799,,-0.11487965272014689,,insufficient data
33-1099,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,insufficient data
33-2020,1.3438796845058007e-05,2.5336135298008517e-05,0.16065305494799045,0.12942830992722076,0.10165317806723866,0.15053967392356066,33.0,26.0,3403.4562708333333,8409.210283333334,,,,,,,,,,,0.001189733845295051,4.8886495856322005,,1.470785464587252,,insufficient data
33-3050,0.00018830071496492363,0.00012472701543977957,0.05587840402772962,0.04182611053353088,0.052211437878823264,0.04228854674620341,1216.0,496.0,137367.76974450756,123248.782755,979.3402922755741,1276.7326732673268,479.0,202.0,,,,,,,-0.006357369952514407,-0.9922891132619855,0.3036660324683855,-0.1027823849493057,-0.031211519045193963,fewer juniors + higher wages
33-9030,0.0007847497119191019,0.0006418856445287188,0.14913379264981216,0.11619341969029165,0.14699443179242608,0.1355816681419708,1686.0,769.0,213603.66279905307,227797.98346999998,599.5800293685757,668.6363636363636,681.0,308.0,,,,,,,-0.014286406739038303,-1.1412763650455267,0.11517450696366915,0.06645167262089591,0.007653538631022839,more juniors + higher wages
33-9094,1.3368084160758286e-05,3.394210817078659e-05,0.2868268038729583,0.17297535435208553,0.3417962877845155,0.2153608358029031,16.0,27.0,1868.964712121212,8100.073458333333,,,,,,,,,,,0.0020574024010028306,-12.643545198161238,,3.3339895107703894,,insufficient data
